Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag
32,No,Travel_Rarely,Sales,10.0,3,Technical Degree,4,Male,4,5,Healthcare Representative,2,Single,16969,5,No,15,3,2,11,1,1,4,3,1,4,0
38,No,Travel_Rarely,Research & Development,1.0,3,Life Sciences,1,Male,1,3,Healthcare Representative,4,Married,7607,6,No,21,3,3,17,3,3,2,2,2,1,0
46,No,Non-Travel,Research & Development,1.0,1,Other,3,Male,1,3,Sales Executive,1,Married,8364,8,No,17,3,4,28,6,1,9,4,1,7,0
27,Yes,Travel_Frequently,Sales,1.0,3,Medical,2,Male,3,3,Manager,1,Married,6669,8,No,18,3,2,2,0,2,2,2,1,2,1
38,No,Travel_Frequently,Research & Development,16.0,1,Life Sciences,3,Female,2,5,Manager,4,Single,16667,1,No,17,3,4,19,5,2,10,8,5,5,0
30,Yes,Travel_Rarely,Research & Development,1.0,5,Medical,3,Male,1,4,Manager,2,Divorced,12460,2,Yes,11,4,1,8,6,1,1,0,1,1,1
47,No,Travel_Rarely,Research & Development,2.0,5,Life Sciences,2,Female,1,2,Manufacturing Director,3,Divorced,5458,3,No,11,3,2,23,5,3,4,4,3,4,0
23,No,Travel_Rarely,Sales,12.0,2,Medical,3,Male,4,2,Sales Representative,3,Married,3416,5,Yes,20,3,4,0,4,3,0,0,0,0,0
31,No,Travel_Rarely,Research & Development,7.0,1,Life Sciences,3,Male,1,2,Human Resources,1,Divorced,7181,4,Yes,16,3,2,7,4,4,2,2,2,1,0
40,Yes,Travel_Rarely,Research & Development,13.0,3,Medical,4,Female,1,3,Laboratory Technician,4,Single,9752,5,Yes,13,3,3,20,1,3,7,2,4,2,1
51,No,Travel_Rarely,Research & Development,12.0,1,Medical,1,Female,2,3,Research Scientist,1,Married,7166,7,No,23,3,2,30,0,1,12,9,1,7,0
36,No,Travel_Rarely,Research & Development,1.0,5,Technical Degree,3,Male,2,3,Human Resources,3,Married,7122,1,No,22,3,1,13,4,3,10,7,5,3,0
31,No,Travel_Rarely,Research & Development,20.0,5,Medical,2,Male,4,1,Healthcare Representative,2,Married,3430,5,No,19,3,4,8,1,3,0,0,0,0,0
54,No,Travel_Rarely,Research & Development,2.0,2,Medical,4,Male,1,3,Manager,2,Divorced,9948,8,No,21,3,2,32,5,4,14,7,5,3,0
23,Yes,Travel_Rarely,Research & Development,7.0,5,Marketing,1,Male,1,4,Research Director,4,Single,9211,4,No,17,3,3,0,3,3,0,0,0,0,1
18,No,Travel_Frequently,Sales,9.0,1,Technical Degree,3,Female,1,2,Human Resources,4,Single,5890,0,No,12,3,4,0,2,4,0,0,0,0,0
40,No,Travel_Rarely,Sales,1.0,3,Life Sciences,3,Male,3,3,Research Director,4,Married,9670,7,No,22,3,4,21,3,4,0,0,0,0,0
32,No,Travel_Rarely,Research & Development,29.0,3,Medical,2,Male,3,2,Research Scientist,3,Single,6038,3,No,24,3,4,12,3,3,2,2,2,0,0
27,No,Travel_Frequently,Sales,6.0,1,Life Sciences,3,Male,4,4,Laboratory Technician,3,Married,13348,7,No,13,3,1,9,3,2,2,2,1,2,0
43,No,Non-Travel,Research & Development,1.0,2,Life Sciences,2,Female,3,4,Healthcare Representative,3,Married,13462,3,No,18,3,3,24,3,1,12,9,5,5,0
39,No,Travel_Frequently,Research & Development,24.0,3,Medical,3,Female,4,3,Sales Representative,2,Single,9218,7,No,23,3,3,21,2,1,3,3,1,1,0
31,Yes,Travel_Rarely,Research & Development,7.0,1,Technical Degree,3,Male,1,3,Sales Executive,2,Married,9669,8,No,24,3,4,10,5,3,10,9,3,4,1
25,No,Travel_Rarely,Sales,10.0,1,Life Sciences,2,Female,3,4,Laboratory Technician,3,Divorced,12641,4,Yes,25,4,2,4,0,1,1,1,1,1,0
44,No,Non-Travel,Sales,6.0,5,Marketing,1,Male,2,3,Manufacturing Director,3,Married,7750,4,Yes,11,3,4,22,0,1,17,0,4,9,0
42,No,Travel_Frequently,Research & Development,16.0,5,Technical Degree,4,Male,3,2,Research Scientist,1,Single,7179,1,No,25,3,3,24,5,4,9,7,2,6,0
35,No,Travel_Rarely,Sales,1.0,2,Technical Degree,2,Female,1,4,Manufacturing Director,4,Married,11082,8,No,15,3,1,11,1,2,0,0,0,0,0
53,Yes,Travel_Rarely,Research & Development,2.0,2,Life Sciences,1,Female,2,2,Laboratory Technician,2,Single,7504,3,Yes,20,3,1,30,1,1,12,7,4,5,1
27,Yes,Travel_Rarely,Sales,5.0,2,Technical Degree,1,Female,4,2,Sales Executive,2,Married,5551,2,No,11,3,4,6,4,2,5,0,1,5,1
23,Yes,Travel_Rarely,Human Resources,1.0,1,Life Sciences,2,Male,1,4,Laboratory Technician,4,Married,9339,1,Yes,22,3,1,0,3,1,0,0,0,0,1
30,Yes,Travel_Rarely,Research & Development,11.0,1,Medical,4,Male,2,3,Research Scientist,3,Divorced,7733,2,No,19,4,1,11,3,2,8,8,6,8,1
36,No,Travel_Rarely,Sales,4.0,5,Life Sciences,2,Female,3,2,Manufacturing Director,4,Married,5698,3,No,17,3,2,11,2,2,6,6,6,0,0
39,No,Non-Travel,Research & Development,2.0,3,Life Sciences,3,Male,4,2,Laboratory Technician,4,Divorced,5096,8,No,15,3,1,14,3,1,9,6,1,2,0
34,No,Travel_Rarely,Research & Development,1.0,2,Medical,3,Male,3,2,Manager,1,Divorced,5837,5,Yes,16,3,2,12,2,4,2,2,1,2,0
40,Yes,Travel_Frequently,Research & Development,11.0,4,Medical,1,Male,2,2,Sales Executive,4,Married,6667,9,Yes,21,3,4,15,4,2,1,1,1,1,1
25,No,Travel_Rarely,Research & Development,16.0,2,Life Sciences,3,Female,2,2,Healthcare Representative,1,Married,4463,4,No,25,3,3,0,6,2,0,0,0,0,0
50,No,Travel_Rarely,Sales,4.0,5,Life Sciences,4,Male,1,3,Research Director,4,Single,9269,8,Yes,13,4,3,25,1,1,18,9,4,0,0
36,Yes,Travel_Rarely,Sales,7.0,1,Medical,2,Male,4,2,Manufacturing Director,2,Divorced,7200,7,No,13,3,2,13,1,2,6,4,4,3,1
47,No,Travel_Frequently,Research & Development,2.0,5,Life Sciences,4,Female,4,3,Healthcare Representative,3,Divorced,9727,5,No,17,3,3,27,4,2,4,4,4,0,0
40,No,Travel_Rarely,Sales,8.0,5,Marketing,1,Male,2,2,Human Resources,4,Single,6500,2,Yes,17,3,4,22,4,4,2,2,1,1,0
41,No,Travel_Rarely,Human Resources,1.0,5,Life Sciences,3,Male,1,5,Sales Executive,4,Divorced,16210,6,Yes,17,3,3,17,5,2,1,0,1,0,0
42,No,Travel_Frequently,Research & Development,6.0,4,Life Sciences,3,Male,2,2,Sales Executive,3,Married,6665,9,No,12,3,1,17,3,4,5,1,3,5,0
40,Yes,Travel_Rarely,Human Resources,9.0,4,Life Sciences,2,Male,2,1,Manager,1,Divorced,4096,5,Yes,12,3,4,15,1,2,13,8,7,3,1
42,No,Non-Travel,Research & Development,22.0,2,Medical,4,Male,4,1,Manager,2,Divorced,5720,7,Yes,21,4,4,21,0,2,6,1,1,6,0
48,Yes,Non-Travel,Sales,4.0,1,Life Sciences,4,Male,3,3,Research Scientist,4,Married,8976,5,No,22,3,3,24,4,4,1,1,0,1,1
38,No,Non-Travel,Research & Development,13.0,5,Life Sciences,2,Female,3,3,Human Resources,3,Married,6020,9,No,15,3,3,15,1,4,15,1,1,9,0
43,No,Travel_Rarely,Research & Development,8.0,3,Other,3,Male,4,2,Laboratory Technician,2,Married,4379,3,No,14,4,2,24,1,3,10,8,7,4,0
36,No,Travel_Rarely,Research & Development,23.0,2,Medical,1,Female,1,2,Research Scientist,4,Married,6822,9,Yes,25,3,1,18,2,2,2,2,2,2,0
50,No,Non-Travel,Research & Development,4.0,2,Life Sciences,1,Male,4,1,Research Director,4,Divorced,3895,6,No,17,3,3,26,6,4,8,1,7,8,0
30,No,Travel_Rarely,Research & Development,3.0,5,Medical,2,Male,1,3,Research Director,1,Married,8404,6,No,13,3,3,11,1,2,7,6,7,5,0
53,No,Travel_Rarely,Research & Development,19.0,2,Technical Degree,2,Male,4,3,Manufacturing Director,1,Married,9617,7,No,15,3,2,31,4,2,10,8,6,5,0
36,Yes,Travel_Frequently,Research & Development,1.0,5,Life Sciences,2,Male,1,2,Research Director,2,Married,5499,1,No,12,4,3,15,6,2,1,1,1,1,1
23,No,Travel_Rarely,Sales,1.0,2,Life Sciences,4,Female,2,2,Research Director,1,Divorced,4544,5,No,11,3,1,2,6,1,2,2,2,2,0
38,No,Travel_Frequently,Research & Development,1.0,1,Marketing,3,Male,2,2,Laboratory Technician,2,Single,4741,2,No,19,3,1,16,3,3,0,0,0,0,0
30,Yes,Travel_Frequently,Research & Development,16.0,2,Medical,3,Male,1,2,Research Scientist,2,Married,5361,7,Yes,23,4,4,11,1,1,3,2,3,3,1
44,No,Travel_Frequently,Research & Development,1.0,2,Medical,2,Female,4,3,Laboratory Technician,2,Married,7898,3,No,14,3,4,20,0,3,3,3,1,1,0
30,Yes,Travel_Rarely,Research & Development,17.0,3,Life Sciences,1,Female,2,2,Sales Executive,1,Divorced,5013,3,No,18,3,1,12,4,2,11,6,5,2,1
32,Yes,Travel_Rarely,Sales,5.0,1,Life Sciences,4,Female,4,2,Manufacturing Director,3,Divorced,5151,1,No,23,3,2,13,3,2,9,4,0,5,1
19,No,Travel_Rarely,Sales,1.0,1,Medical,2,Male,3,2,Research Scientist,2,Married,4307,5,Yes,22,3,4,1,5,4,0,0,0,0,0
32,No,Travel_Rarely,Research & Development,4.0,1,Life Sciences,4,Female,2,5,Manager,4,Married,17826,5,Yes,17,3,1,9,3,3,1,1,1,1,0
18,Yes,Travel_Rarely,Research & Development,1.0,2,Medical,2,Male,4,4,Healthcare Representative,4,Married,10844,0,No,24,3,1,0,4,3,0,0,0,0,1
22,No,Travel_Rarely,Sales,8.0,4,Medical,4,Male,4,2,Healthcare Representative,1,Married,5728,7,No,22,4,4,0,5,1,0,0,0,0,0
43,No,Travel_Rarely,Research & Development,10.0,2,Life Sciences,1,Male,3,2,Sales Representative,1,Single,8185,2,No,11,3,1,23,3,3,14,5,3,7,0
44,Yes,Travel_Rarely,Sales,6.0,5,Other,1,Male,4,2,Sales Representative,3,Divorced,7605,0,Yes,20,3,1,26,0,2,2,2,0,2,1
40,No,Travel_Frequently,Research & Development,1.0,3,Technical Degree,1,Male,1,3,Human Resources,4,Single,9161,9,Yes,21,3,1,19,1,4,6,4,2,6,0
28,No,Travel_Rarely,Sales,9.0,1,Medical,1,Male,2,1,Research Director,4,Divorced,3132,0,No,17,3,1,3,4,1,2,0,2,2,0
36,Yes,Travel_Rarely,Research & Development,16.0,5,Life Sciences,3,Female,1,3,Research Scientist,2,Married,9078,0,No,12,3,4,13,1,4,0,0,0,0,1
36,No,Travel_Rarely,Research & Development,11.0,5,Life Sciences,3,Male,3,3,Sales Executive,1,Single,8307,4,No,13,3,2,15,1,3,5,5,5,4,0
26,Yes,Travel_Frequently,Human Resources,15.0,4,Medical,4,Male,1,4,Laboratory Technician,4,Single,12421,4,No,24,3,1,3,3,3,3,3,1,3,1
50,No,Travel_Rarely,Research & Development,2.0,1,Life Sciences,2,Male,4,2,Manager,4,Married,7556,0,No,11,3,3,29,4,1,15,8,7,4,0
44,No,Travel_Rarely,Research & Development,19.0,2,Other,3,Female,3,4,Manufacturing Director,3,Married,12568,4,No,17,4,2,25,1,3,15,5,1,0,0
34,Yes,Travel_Rarely,Research & Development,3.0,1,Life Sciences,2,Male,3,4,Research Scientist,3,Single,12875,6,No,13,3,3,10,2,4,7,7,3,3,1
37,No,Travel_Rarely,Research & Development,1.0,3,Medical,4,Male,1,2,Sales Executive,3,Married,6049,4,No,16,3,3,18,0,2,2,2,2,0,0
38,No,Non-Travel,Research & Development,16.0,1,Life Sciences,2,Female,3,2,Sales Executive,1,Married,5892,8,No,25,3,1,19,5,1,19,3,1,0,0
18,Yes,Non-Travel,Research & Development,25.0,5,Medical,1,Female,1,2,Manufacturing Director,4,Single,3928,3,Yes,22,3,4,0,3,3,0,0,0,0,1
34,No,Travel_Rarely,Research & Development,9.0,5,Life Sciences,1,Male,1,2,Laboratory Technician,3,Divorced,5579,8,No,23,4,3,11,4,4,0,0,0,0,0
30,Yes,Travel_Rarely,Research & Development,2.0,2,Medical,3,Female,1,2,Manager,1,Single,6255,7,Yes,17,3,3,7,4,2,1,1,1,0,1
27,No,Travel_Frequently,Sales,2.0,2,Life Sciences,4,Female,3,3,Healthcare Representative,3,Divorced,8306,0,No,25,4,3,3,3,3,1,1,1,1,0
34,No,Non-Travel,Research & Development,5.0,2,Technical Degree,3,Female,3,2,Human Resources,1,Married,5964,3,No,13,3,1,13,1,1,6,6,6,6,0
53,No,Travel_Rarely,Research & Development,20.0,3,Life Sciences,3,Male,2,5,Sales Executive,1,Divorced,19519,6,Yes,12,3,1,35,3,3,13,6,7,9,0
42,No,Travel_Rarely,Sales,1.0,1,Technical Degree,3,Female,1,2,Human Resources,4,Single,7546,0,No,19,3,4,19,6,3,15,4,7,0,0
31,No,Travel_Rarely,Research & Development,15.0,4,Marketing,4,Male,1,5,Human Resources,4,Divorced,16620,7,Yes,19,4,1,10,4,3,10,8,7,8,0
42,No,Travel_Rarely,Research & Development,3.0,1,Life Sciences,1,Male,1,2,Human Resources,2,Married,5081,1,No,25,3,2,24,2,2,14,1,6,4,0
49,No,Travel_Rarely,Research & Development,14.0,2,Marketing,1,Male,1,4,Manufacturing Director,4,Single,14561,7,No,17,3,4,25,6,2,6,6,5,5,0
45,No,Travel_Frequently,Research & Development,22.0,3,Life Sciences,3,Male,1,2,Healthcare Representative,2,Single,5944,3,Yes,24,3,1,26,1,3,12,9,3,8,0
37,No,Travel_Frequently,Research & Development,5.0,1,Other,2,Male,1,2,Research Director,3,Married,4791,7,No,15,3,1,14,5,3,8,7,6,2,0
31,Yes,Travel_Frequently,Research & Development,4.0,5,Medical,1,Female,1,4,Research Director,3,Married,9724,0,Yes,14,3,3,11,3,1,9,2,4,2,1
43,No,Travel_Rarely,Research & Development,14.0,1,Life Sciences,1,Male,2,2,Laboratory Technician,1,Married,7105,4,Yes,25,4,1,24,4,3,8,4,6,4,0
40,No,Travel_Rarely,Research & Development,6.0,5,Life Sciences,4,Male,2,3,Laboratory Technician,1,Married,6494,8,No,14,3,3,18,5,4,8,7,5,6,0
45,No,Travel_Rarely,Research & Development,10.0,1,Life Sciences,1,Male,4,3,Manager,2,Divorced,8259,6,No,11,3,1,27,4,4,5,5,4,2,0
42,No,Travel_Rarely,Research & Development,8.0,1,Other,1,Male,1,3,Sales Representative,2,Married,9465,2,Yes,14,3,1,22,4,1,11,8,7,3,0
46,Yes,Non-Travel,Research & Development,1.0,1,Life Sciences,3,Female,1,3,Sales Executive,2,Married,10026,3,No,25,3,1,27,2,2,19,6,1,1,1
32,No,Travel_Rarely,Sales,16.0,2,Medical,3,Male,2,3,Sales Executive,3,Single,6777,9,No,17,3,1,7,1,3,5,3,4,5,0
48,Yes,Travel_Frequently,Research & Development,1.0,5,Medical,4,Male,2,1,Healthcare Representative,2,Married,4339,6,No,24,4,1,25,3,1,19,3,6,9,1
38,No,Travel_Rarely,Research & Development,24.0,3,Other,4,Male,1,3,Human Resources,4,Single,7392,5,Yes,15,3,4,18,1,2,13,2,0,8,0
55,No,Travel_Rarely,Research & Development,2.0,4,Life Sciences,2,Male,1,4,Healthcare Representative,4,Married,13061,3,No,19,3,1,34,4,1,19,7,1,1,0
30,No,Travel_Rarely,Research & Development,11.0,5,Medical,1,Male,2,1,Research Director,3,Divorced,3779,2,No,14,3,1,12,2,2,10,5,0,4,0
52,No,Travel_Rarely,Research & Development,3.0,2,Medical,3,Female,2,2,Research Director,2,Divorced,6298,1,No,21,3,3,30,5,3,6,6,2,0,0
38,No,Travel_Rarely,Research & Development,3.0,5,Medical,3,Female,4,3,Healthcare Representative,2,Divorced,8066,9,No,13,3,2,17,6,1,7,5,0,7,0
30,No,Travel_Rarely,Sales,3.0,3,Life Sciences,1,Male,4,2,Research Director,1,Married,3142,8,No,16,3,2,5,2,3,5,5,2,5,0
32,No,Travel_Rarely,Research & Development,12.0,5,Life Sciences,4,Female,1,2,Research Director,4,Single,6819,2,Yes,14,3,4,12,4,1,7,7,0,7,0
33,Yes,Non-Travel,Human Resources,7.0,2,Life Sciences,3,Female,2,2,Healthcare Representative,3,Married,6232,6,No,21,3,1,14,1,2,1,1,1,1,1
40,No,Travel_Frequently,Research & Development,19.0,2,Marketing,4,Female,4,3,Healthcare Representative,2,Married,9711,0,No,23,3,2,22,5,1,13,2,6,1,0
41,No,Non-Travel,Research & Development,3.0,4,Life Sciences,3,Male,1,2,Manufacturing Director,1,Married,7488,7,No,12,3,3,18,1,4,9,3,2,1,0
31,No,Travel_Frequently,Research & Development,10.0,3,Medical,3,Male,4,3,Laboratory Technician,3,Single,6729,0,No,15,3,3,9,2,4,1,1,1,1,0
36,No,Travel_Frequently,Research & Development,12.0,4,Life Sciences,2,Male,4,4,Human Resources,3,Married,11929,1,No,24,3,4,17,5,1,17,2,2,4,0
56,No,Travel_Rarely,Research & Development,1.0,1,Technical Degree,3,Female,4,2,Sales Executive,4,Single,4946,0,No,23,3,3,34,0,4,17,0,1,6,0
52,No,Travel_Rarely,Research & Development,4.0,2,Other,1,Female,3,3,Laboratory Technician,2,Married,13088,3,No,14,3,2,29,2,3,15,9,6,8,0
40,Yes,Travel_Rarely,Research & Development,5.0,4,Medical,1,Male,1,5,Manager,3,Married,17100,1,Yes,25,3,2,16,5,4,4,4,3,4,1
37,No,Travel_Frequently,Sales,3.0,2,Life Sciences,1,Male,4,3,Healthcare Representative,1,Single,9766,0,No,15,3,2,19,2,4,19,8,3,5,0
37,No,Travel_Rarely,Sales,3.0,2,Life Sciences,4,Female,1,4,Laboratory Technician,4,Married,10874,0,No,22,3,1,17,3,3,4,4,1,1,0
42,No,Travel_Rarely,Research & Development,10.0,1,Life Sciences,3,Female,1,2,Sales Representative,3,Single,7295,1,No,19,4,3,20,2,3,19,9,2,5,0
27,Yes,Non-Travel,Research & Development,2.0,2,Life Sciences,4,Female,2,4,Sales Representative,1,Married,13949,5,No,14,3,3,9,6,2,6,1,3,0,1
34,No,Travel_Rarely,Research & Development,11.0,4,Medical,2,Female,1,1,Research Scientist,3,Divorced,3387,1,No,16,3,1,12,0,3,9,9,3,1,0
21,Yes,Non-Travel,Research & Development,24.0,3,Medical,3,Male,4,2,Research Director,1,Single,3446,1,No,14,3,2,2,5,1,0,0,0,0,1
40,No,Travel_Frequently,Research & Development,7.0,5,Other,1,Male,1,2,Manager,3,Married,5773,7,No,11,3,3,18,5,4,12,5,4,4,0
42,No,Travel_Rarely,Research & Development,8.0,4,Life Sciences,2,Female,2,2,Manufacturing Director,3,Married,3267,4,No,25,3,2,18,2,2,16,6,1,9,0
32,No,Travel_Rarely,Research & Development,1.0,1,Medical,2,Male,3,4,Research Scientist,3,Single,11994,7,No,12,3,1,13,1,3,1,1,1,0,0
51,No,Travel_Frequently,Research & Development,17.0,5,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,8045,7,No,16,3,2,32,3,4,12,3,2,9,0
25,Yes,Travel_Rarely,Human Resources,3.0,2,Medical,1,Female,2,3,Sales Executive,3,Married,7517,1,Yes,18,3,4,7,6,1,0,0,0,0,1
23,No,Travel_Frequently,Sales,8.0,4,Life Sciences,4,Male,4,3,Sales Executive,4,Married,6819,6,Yes,19,3,1,2,3,1,2,2,2,2,0
38,No,Travel_Frequently,Sales,29.0,5,Medical,3,Female,4,3,Healthcare Representative,3,Divorced,8833,8,No,14,3,2,15,2,2,9,4,5,3,0
46,Yes,Travel_Rarely,Research & Development,8.0,4,Medical,1,Male,4,2,Manufacturing Director,2,Single,7144,7,Yes,16,3,1,24,3,1,11,3,0,2,1
52,No,Travel_Rarely,Research & Development,11.0,2,Medical,2,Female,1,3,Sales Executive,2,Married,7568,8,No,13,3,3,32,3,4,9,9,1,6,0
32,No,Travel_Rarely,Research & Development,5.0,4,Other,3,Male,3,2,Human Resources,4,Single,5166,7,Yes,22,3,4,7,2,3,4,4,4,4,0
46,No,Travel_Rarely,Research & Development,1.0,1,Life Sciences,2,Male,4,1,Sales Representative,3,Married,7583,3,No,19,3,1,27,0,1,10,6,2,0,0
36,No,Travel_Rarely,Research & Development,14.0,5,Life Sciences,1,Female,3,5,Research Director,4,Single,15597,9,Yes,18,3,2,15,5,3,2,1,0,2,0
35,No,Travel_Frequently,Sales,1.0,5,Medical,4,Male,2,2,Research Director,3,Married,5677,6,No,22,3,3,16,2,4,9,9,0,2,0
44,No,Travel_Rarely,Research & Development,10.0,5,Medical,4,Female,3,1,Sales Executive,2,Divorced,6670,8,No,25,3,2,23,1,4,10,2,0,2,0
42,No,Travel_Frequently,Research & Development,1.0,4,Life Sciences,2,Female,4,4,Healthcare Representative,3,Single,14005,8,No,11,3,2,21,4,3,5,5,3,5,0
22,Yes,Travel_Rarely,Research & Development,17.0,2,Marketing,2,Male,3,2,Research Scientist,1,Single,4043,3,No,23,4,1,2,0,4,0,0,0,0,1
50,No,Travel_Rarely,Research & Development,1.0,4,Other,2,Male,2,3,Human Resources,4,Single,9567,6,No,12,3,1,29,2,2,5,0,3,3,0
49,Yes,Travel_Rarely,Research & Development,6.0,4,Other,3,Male,3,2,Human Resources,4,Divorced,6817,5,No,20,3,2,29,0,1,4,3,0,4,1
31,No,Travel_Frequently,Research & Development,8.0,5,Life Sciences,1,Male,1,2,Manager,3,Divorced,4642,2,Yes,24,3,1,13,4,2,6,4,6,2,0
40,No,Travel_Rarely,Research & Development,5.0,2,Technical Degree,2,Female,2,2,Manufacturing Director,4,Married,6090,9,No,19,3,2,21,3,2,11,2,3,2,0
41,No,Travel_Rarely,Research & Development,3.0,3,Medical,2,Female,1,2,Research Director,3,Single,5844,5,No,20,3,1,21,3,2,11,3,3,8,0
39,No,Travel_Frequently,Human Resources,5.0,2,Medical,2,Female,1,2,Healthcare Representative,1,Single,5915,7,No,13,3,4,16,4,3,6,6,1,4,0
31,No,Travel_Rarely,Research & Development,3.0,4,Medical,4,Female,4,3,Research Scientist,1,Single,6661,1,Yes,24,3,1,7,3,3,1,1,1,0,0
30,No,Travel_Rarely,Sales,5.0,1,Technical Degree,2,Male,4,3,Research Director,2,Married,6348,2,No,13,3,2,11,0,4,11,9,4,8,0
36,No,Travel_Rarely,Research & Development,4.0,2,Medical,1,Female,2,5,Manager,4,Single,16910,7,Yes,20,3,3,12,3,3,0,0,0,0,0
47,No,Travel_Frequently,Research & Development,7.0,5,Life Sciences,4,Female,4,1,Healthcare Representative,1,Married,6478,3,No,19,3,1,24,4,4,17,7,7,5,0
41,No,Travel_Rarely,Research & Development,2.0,1,Medical,1,Female,3,3,Laboratory Technician,1,Divorced,8618,3,No,24,3,4,19,4,3,11,8,1,8,0
33,No,Travel_Rarely,Research & Development,29.0,3,Medical,4,Female,2,3,Research Scientist,3,Married,7402,1,Yes,13,3,4,10,5,4,6,1,1,6,0
43,No,Travel_Rarely,Research & Development,6.0,3,Life Sciences,4,Male,4,5,Sales Representative,2,Divorced,18904,9,No,25,3,4,25,4,1,18,3,5,9,0
18,Yes,Non-Travel,Sales,1.0,1,Technical Degree,3,Female,4,1,Research Scientist,2,Single,2310,0,No,20,3,4,0,1,4,0,0,0,0,1
47,No,Travel_Rarely,Sales,5.0,3,Medical,4,Male,3,3,Laboratory Technician,2,Single,11241,6,No,22,3,2,25,6,1,2,2,2,2,0
21,No,Travel_Rarely,Research & Development,18.0,1,Medical,4,Male,1,4,Research Director,2,Single,10995,3,No,21,3,4,0,0,4,0,0,0,0,0
33,No,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1,Male,3,2,Sales Representative,1,Married,6140,5,No,15,3,3,10,4,3,9,6,3,6,0
26,Yes,Travel_Rarely,Sales,10.0,1,Medical,1,Female,1,4,Healthcare Representative,3,Married,10174,7,Yes,16,3,1,1,5,3,0,0,0,0,1
25,No,Travel_Frequently,Research & Development,7.0,4,Life Sciences,2,Female,4,1,Healthcare Representative,3,Married,3423,6,No,13,3,4,4,0,1,2,2,2,2,0
47,No,Travel_Rarely,Research & Development,1.0,5,Life Sciences,3,Female,1,3,Manager,1,Single,9250,6,No,24,3,1,24,5,2,10,4,3,5,0
32,No,Travel_Frequently,Research & Development,15.0,5,Medical,4,Female,1,5,Sales Representative,4,Married,16732,5,No,20,3,2,10,1,2,4,4,2,1,0
40,No,Travel_Frequently,Sales,4.0,3,Life Sciences,3,Male,4,3,Research Scientist,1,Single,7597,3,Yes,18,3,1,15,0,4,14,8,7,9,0
36,No,Non-Travel,Human Resources,5.0,1,Medical,2,Female,2,2,Manufacturing Director,4,Married,4934,3,No,12,4,2,15,2,3,1,1,1,1,0
41,No,Travel_Rarely,Research & Development,15.0,4,Life Sciences,3,Male,3,1,Laboratory Technician,3,Married,4198,8,Yes,16,3,2,17,6,2,7,7,5,1,0
37,No,Non-Travel,Sales,9.0,5,Medical,4,Male,4,5,Sales Representative,3,Married,18194,4,No,12,3,1,18,6,3,13,3,4,9,0
25,Yes,Travel_Rarely,Sales,20.0,5,Life Sciences,1,Male,3,3,Sales Executive,3,Divorced,6847,8,Yes,19,3,4,0,1,3,0,0,0,0,1
45,No,Travel_Frequently,Research & Development,8.0,5,Other,3,Female,3,1,Sales Representative,2,Single,4604,8,No,16,3,3,22,1,3,7,0,2,6,0
32,No,Travel_Rarely,Research & Development,12.0,3,Medical,4,Female,1,3,Manager,1,Married,7674,3,Yes,19,3,1,9,3,4,6,5,2,4,0
22,No,Travel_Frequently,Research & Development,16.0,5,Medical,2,Male,4,3,Manufacturing Director,1,Single,7198,1,Yes,24,3,3,1,4,1,1,1,1,1,0
33,No,Travel_Rarely,Human Resources,1.0,2,Life Sciences,4,Male,2,2,Sales Executive,1,Married,5059,1,Yes,14,3,1,10,1,4,0,0,0,0,0
50,Yes,Travel_Frequently,Research & Development,13.0,3,Life Sciences,3,Female,3,2,Sales Representative,4,Divorced,6761,8,No,22,3,3,28,6,2,0,0,0,0,1
44,No,Non-Travel,Sales,8.0,1,Other,4,Male,3,1,Sales Representative,3,Single,7577,8,Yes,13,3,1,23,0,1,7,5,0,4,0
33,No,Travel_Frequently,Research & Development,1.0,2,Life Sciences,4,Female,2,3,Healthcare Representative,1,Married,8333,2,No,12,3,3,12,2,2,10,0,2,4,0
33,No,Travel_Frequently,Sales,6.0,3,Medical,3,Female,3,3,Human Resources,4,Single,8414,4,No,18,3,3,8,0,1,1,1,1,1,0
33,No,Travel_Rarely,Research & Development,1.0,3,Medical,3,Male,4,3,Research Scientist,1,Married,8565,4,No,14,3,1,13,6,1,7,4,7,7,0
55,No,Travel_Rarely,Research & Development,11.0,4,Life Sciences,2,Male,2,4,Human Resources,4,Divorced,13164,1,No,12,3,1,31,0,4,9,6,5,3,0
40,No,Non-Travel,Sales,7.0,2,Marketing,4,Female,4,4,Healthcare Representative,3,Married,13832,1,Yes,21,3,2,16,2,3,11,9,0,7,0
40,No,Travel_Rarely,Sales,27.0,2,Medical,1,Female,2,3,Sales Executive,4,Single,8250,9,No,19,3,3,20,5,3,19,8,3,5,0
46,Yes,Travel_Rarely,Sales,1.0,2,Life Sciences,3,Male,3,1,Human Resources,1,Married,5446,0,Yes,22,3,1,21,3,1,15,8,6,1,1
